IsoMap0	IsoMap1	IsoMap2	IsoMap3	IsoMap4	Label
continuous	continuous	continuous	continuous	continuous	O0 O1 O2 O3 O4 O5 O6 O7 O8 O9 R0 R1 R2 R3 R4 R5 R6 R7 R8 R9
					class
106.458587646484375000	-6.1151242256164550781	-49.858467102050781250	44.5713195800781250000	-23.4557285308837890625	O0
80.709190368652343750	14.6748838424682617188	24.980871200561523438	-25.4095096588134765625	19.5153160095214843750	O1
81.531730651855468750	-17.1157913208007812500	24.715503692626953125	-19.2012672424316406250	22.5183753967285156250	O2
148.084182739257812500	5.9386315345764160156	-0.339243471622467041	-0.9903259277343750000	7.0672850608825683594	O3
47.498825073242187500	5.7876820564270019531	-23.138387680053710938	20.3958396911621093750	-12.2044658660888671875	O4
134.100677490234375000	-44.8750228881835937500	1.049815773963928223	7.6857805252075195312	3.6106798648834228516	O5
90.527656555175781250	9.7685146331787109375	-20.863920211791992188	18.3068790435791015625	34.1536865234375000000	O6
117.291770935058593750	23.4793281555175781250	56.179771423339843750	-58.7600517272949218750	-27.5101814270019531250	O7
118.950950622558593750	5.6098632812500000000	4.920240879058837891	-6.1015701293945312500	14.3166351318359375000	O8
132.768859863281250000	-10.4256191253662109375	-18.975681304931640625	19.2801227569580078125	-15.3381404876708984375	O9
103.859642028808593750	0.4327965378761291504	-35.721752166748046875	32.7543563842773437500	-11.3332576751708984375	O0
44.930046081542968750	-34.9437713623046875000	17.977123260498046875	-9.2287197113037109375	5.6021080017089843750	O1
136.528747558593750000	25.0945129394531250000	7.184639453887939453	-11.0008344650268554688	35.8530731201171875000	O2
129.527877807617187500	-40.9211120605468750000	19.688337326049804688	-10.2155933380126953125	-2.6484117507934570312	O3
48.936779022216796875	12.3695716857910156250	-19.448152542114257812	14.3413009643554687500	-22.7789134979248046875	O4
114.454978942871093750	27.5871753692626953125	11.052765846252441406	-16.9386119842529296875	-14.3178443908691406250	O5
93.524841308593750000	-13.0261487960815429688	-25.462100982666015625	26.4563941955566406250	39.1306076049804687500	O6
60.729343414306640625	0.1284066289663314819	38.066841125488281250	-34.9956321716308593750	-25.1802406311035156250	O7
115.920654296875000000	25.5638141632080078125	28.248514175415039062	-31.1788425445556640625	3.4140861034393310547	O8
151.730484008789062500	-23.0729007720947265625	-2.840504646301269531	7.8444771766662597656	6.9620099067687988281	O9
101.747634887695312500	2.5183119773864746094	-51.117778778076171875	44.2851066589355468750	-10.6338367462158203125	O0
58.960685729980468750	-40.3023300170898437500	23.064765930175781250	-12.9642143249511718750	2.1146087646484375000	O1
124.205589294433593750	28.8069458007812500000	23.981250762939453125	-26.5078430175781250000	31.6185016632080078125	O2
133.989868164062500000	-47.5681228637695312500	29.845758438110351562	-18.8179683685302734375	-15.2783489227294921875	O3
41.906230926513671875	-17.6958675384521484375	-13.875777244567871094	16.8598651885986328125	2.2973680496215820312	O4
110.991149902343750000	38.0010452270507812500	-4.721930027008056641	-1.8659337759017944336	-13.6960983276367187500	O5
96.180496215820312500	39.0590934753417968750	-24.481868743896484375	16.0514354705810546875	33.0602302551269531250	O6
72.010498046875000000	-36.2896423339843750000	34.751815795898437500	-24.9751930236816406250	-25.3362541198730468750	O7
108.689941406250000000	-2.2408778667449951172	25.196216583251953125	-22.0171413421630859375	7.9288611412048339844	O8
147.732620239257812500	-32.4263191223144531250	-3.588828086853027344	9.9815311431884765625	6.1422739028930664062	O9
120.138534545898437500	-3.1882934570312500000	-50.960319519042968750	44.6937828063964843750	-24.2597808837890625000	O0
150.240829467773437500	-34.2450256347656250000	-7.231544494628906250	13.8806095123291015625	15.7868947982788085938	O9
120.167213439941406250	10.5319261550903320312	-5.077096462249755859	2.1019713878631591797	-23.1188602447509765625	O5
